법명,조문명,id,조문내용
개별소비세 집행기준,집행기준 20－0－3【수입통관시 납부한 세액의 공제】,2018004665,"집행기준 20－0－3【수입통관시 납부한 세액의 공제】 수입통관시 개별소비세를 납부한 물품을 국내에서 다시 가공, 조립한 경우 제조로 보아 납세의무가 있으며 수입통관시 납부한 세액을 납부할 세액에서 공제한다."
개별소비세 집행기준,집행기준 20－0－4【세액을 공제할 수 없는 경우】,2018004666,집행기준 20－0－4【세액을 공제할 수 없는 경우】 과세물품(원재료)을 제조자가 아닌 판매업자(대리점 등)로부터 구입하여 다른 과세물품으로 제조하여 반출하는 경우에 판매업자로부터 구입한 과세물품(원재료)에 부과된 개별소비세는 공제하지 아니한다.
개별소비세 집행기준,집행기준 20－0－5【공제세액의 범위】,2018004667,"집행기준 20－0－5【공제세액의 범위】 ① &lt;a href=JavaScript:LawHyper(""044501LW102000""); class=clsHyper&gt;법 제20조&lt;/a&gt; 제1항에 따른 세액의 공제대상금액은 제조ㆍ반출된 물품의 제조에 투입된 원재료에 부과되었거나 부과될 세액상당액으로서 제조공정에서 발생한 결감분도 포함한다. ② 물품을 미조립상태로 제조장 또는 보세구역으로부터 반입한 경우로서 완제품으로 취급되어 세액을 납부한 후 해당 물품을 가공 또는 조립한 물품을 반출하는 것으로서 해당 세액을 납부 또는 징수하는 경우 당초 납부한 세액은 공제한다. 이 경우 완제품제조과정 중 그 가공ㆍ조립대상 물품의 일부분을 세액이 납부되지 아니한 물품으로 대체하여 제조ㆍ반출하는 경우 같은 &lt;a href=JavaScript:LawHyper(""044501LW102000""); class=clsHyper&gt;법 제20조&lt;/a&gt; 제1항 제3호에 따른 세액공제는 그 물품의 제조에 직접 사용한 원재료부분에 대하여 구분계산이 가능한 경우에 한하여 공제한다."
개별소비세 집행기준,집행기준 20－0－6【수출물품에 대한 세액의 환급】,2018004668,"집행기준 20－0－6【수출물품에 대한 세액의 환급】 ① &lt;a href=JavaScript:LawHyper(""044501LW201902""); class=clsHyper&gt;영 제19조의2&lt;/a&gt; 및 &lt;a href=JavaScript:LawHyper(""044501LW202200""); class=clsHyper&gt;영 제22조&lt;/a&gt; 제1항에서 정한 수출면세반출승인(신고)절차를 이행한 후 과세물품을 수출하였으나 소정기한 내에 용도증명서를 제출하지 아니함으로써 징수한 세액은 환급할 수 있다. ② 수출물품임가공업자가 미납세반출승인(신고)절차를 이행함이 없이 위탁자에게 납품함으로써 징수당한 세액은 환급할 수 있다. 이 경우 해당 물품이 수출된 경우에 한한다. ③ 환급받기 위하여 제출하는 서류 중 수출자와 환급신청자의 명의가 다른 경우라 하더라도 본사와 제조장간 또는 본사와 지사(지점)간의 관계와 같이 동일인격체인 경우에는 환급할 수 있다. ④ 제조장에서 개별소비세를 납부하고 유통업체에 반출한 과세물품을 수출업체가 수출목적으로 유통업체로부터 구입하여 수출하였을 경우 해당 수출물품에 부과된 세액은 환급할 수 있다."
개별소비세 집행기준,집행기준 20－0－7【과세물품의 제조장 등 환입 절차】,2018004669,"집행기준 20－0－7【과세물품의 제조장 등 환입 절차】 판매장 또는 제조장으로부터 판매 또는 반출된 과세물품을 품질 불량, 변질, 자연재해, 「소비자기본법」에 따른 교환 등의 사유로 같은 판매장ㆍ제조장(석유류의 경우 같은 회사의 다른 제조장을 포함한다) 또는 하치장(荷置場)에 환입한 것(중고품은 제외하되, 「소비자기본법」에 따라 교환이나 환불되어 환입한 중고품을 포함한다)으로서 그 환입한 날이 속하는 분기의 다음 달 25일(&lt;a href=JavaScript:LawHyper(""044501LW400100""); class=clsHyper&gt;제1조&lt;/a&gt; 제2항 제4호에 해당하는 물품은 환입한 날이 속하는 달의 다음 달 말일)까지 환입된 사실을 관할 세무서장에게 신고하여 확인을 받은 경우. 이 경우 하치장에 환입해서 확인을 받으면 같은 제조장에 환입한 것으로 본다."
개별소비세 집행기준,집행기준 20－0－8【사례별 환급의 범위】,2018004670,"집행기준 20－0－8【사례별 환급의 범위】 ① 과세물품이 제조장으로부터 반출되어 직매장에 잔존하고 있을 때 법 개정에 의하여 비과세물품으로 된 경우 이미 납부한 세액은 환급할 수 없다. ② 외국인전용 판매장 면세반출승인(신고)을 받아 반출한 후 지정기한 내에 반입지 관할 세무서장이 발행하는 반입증명서를 제출하지 아니함으로써 징수한 세액은 그 후 해당 물품이 면세로 판매되었다 하더라도 이미 추징한 세액은 환급할 수 없다. ③ 당초 공제 또는 환급신청이 적법하게 이루어졌으나 관할 세무서장의 법규해석 착오로 해당 신청서가 부당하게 반려됨으로써 동 신청기한이 경과된 경우에는 관할세무서장이 직권에 의하여 당초 신청서에 의하여 세액의 공제 또는 환급을 결정하여야 한다. ④ 제조자가 과세물품을 수출면세반출승인신청(신고)절차를 이행함이 없이 수출한 경우에는 제조자로부터 개별소비세와 가산세를 같이 부과ㆍ징수한 후 &lt;a href=JavaScript:LawHyper(""044501LW102000""); class=clsHyper&gt;법 제20조&lt;/a&gt; 제2항에 따라 해당 제조자가 환급신청을 하는 때에는 가산세를 제외한 세액만을 환급한다."
개별소비세 집행기준,집행기준 20－0－9【수출 등이 경우 환급관서】,2018004671,"집행기준 20－0－9【수출 등이 경우 환급관서】 과세물품을 수출 또는 주한외국군에 납품하는 경우, 과세물품이 품질불량, 변질, 자연재해, 「소비자기본법」에 의하여 교환 등에 의하여 환입되는 경우의 환급관서는 &lt;a href=JavaScript:LawHyper(""044501LW203400""); class=clsHyper&gt;영 제34조&lt;/a&gt; 제1항에 따라 개별소비세를 부과한 세무서 또는 세관이다. 다만, 미납세로 하치장에 반입된 승용자동차 등을 하치장에서 반출시 하치장에서 신고ㆍ납부하는 경우 그 원재료세액의 공제 및 환급신청관서는 하치장 관할 세무서이다."
개별소비세 집행기준,집행기준 20－0－10【면세신청을 하지 아니한 물품의 사후관리】,2018004672,"집행기준 20－0－10【면세신청을 하지 아니한 물품의 사후관리】 납세자가 &lt;a href=JavaScript:LawHyper(""044501LW102000""); class=clsHyper&gt;법 제20조&lt;/a&gt; 제2항에 따라 사후 환급가능한 물품 외의 과세물품을 면세용도에 전용하였다 하더라도 사전에 &lt;a href=JavaScript:LawHyper(""044501LW201902""); class=clsHyper&gt;영 제19조의2&lt;/a&gt;에서 정한 미납세 및 면세 반출 승인신청에 대한 특례 절차 또는 &lt;a href=JavaScript:LawHyper(""044501LW203000""); class=clsHyper&gt;영 제30조&lt;/a&gt; 제1항에 따른 면세승인신청을 이행하지 않은 경우에는 개별소비세를 환급하지 아니한다. 다만, 개별소비세 과세표준신고서를 법정신고기한 내에 제출한 자는&lt;a href=JavaScript:LawHyper(""014200LW104502""); class=clsHyper&gt;「국세기본법」제45조의2&lt;/a&gt;에 따라 관할 세무서장에게 경정 등을 청구할 수 있다."
개별소비세 집행기준,집행기준 20－0－11【가격의 미확정으로 예정가격으로 반입한 과세물품을 원재료로 하여 제조한 과세물품의 반출시 신고방법】,2018004673,"집행기준 20－0－11【가격의 미확정으로 예정가격으로 반입한 과세물품을 원재료로 하여 제조한 과세물품의 반출시 신고방법】 가격이 확정되지 아니하여 예정가격으로 반입한 과세물품을 원재료로 하여 제조한 과세물품을 반출할 때에 이미 과세된 세액을 공제하여 과세표준을 신고하는 경우 추후 확정가격이 예정가격보다 낮게 결정되어 추가로 납부할 세액이 발생하는 때에는 「국세기본법」상의 수정신고 기한과 관계없이 확정가격이 결정된 날의 다음 달 말일까지 추가로 해당 세액을 신고ㆍ납부하여야 한다. 다만, 확정가격이 예정가격보다 높아서 추가로 공제ㆍ환급사유가 발생한 때에는 &lt;a href=JavaScript:LawHyper(""014200LW104502""); class=clsHyper&gt;「국세기본법」제45조의 2&lt;/a&gt;의 규정에 의거 관할 세무서장에게 최초의 과세표준과 세액의 결정 또는 경정을 청구할 수 있다."
개별소비세 집행기준,집행기준 20－0－12【수출면세물품 원자재 소요량 인정범위】,2018004674,"집행기준 20－0－12【수출면세물품 원자재 소요량 인정범위】 수출품의 제조에 사용한 원료물품의 사용량은 해당 물품에 소요된 물품의 원료소요량증명서상의 소요량범위 내에서 인정한다. 다만, 납세자가 원료소요량증명서상의 소요량보다 실지사용량이 초과한 사실을 객관적인 증빙에 의하여 입증하는 경우에는 실지사용량을 인정한다."
개별소비세 집행기준,집행기준 20－0－13【환입되는 것으로 보지 않는 중고품의 정의】,2018004675,"집행기준 20－0－13【환입되는 것으로 보지 않는 중고품의 정의】 &lt;a href=JavaScript:LawHyper(""044501LW102000""); class=clsHyper&gt;법 제20조&lt;/a&gt; 제2항 제3호에 따른 ""중고품""이란 제조장에서 반출한 물품으로서 해당 물품의 용도에 따라 사용한 사실이 있는 물품을 말한다."
개별소비세 집행기준,집행기준 20－0－14【자동차매집상 등으로부터 매입하여 수출한 자동차의 개별소비세 환급대상 여부】,2018004676,집행기준 20－0－14【자동차매집상 등으로부터 매입하여 수출한 자동차의 개별소비세 환급대상 여부】 무역업을 영위하는 자가 개별소비세가 부과된 승용자동차를 소비자 또는 자동차매집상으로부터 매입하여 수출하는 경우에는 개별소비세 환급대상에 해당하지 아니한다.
개별소비세 집행기준,집행기준 20－0－15【공제 사유의 발생시기】,2018004677,"집행기준 20－0－15【공제 사유의 발생시기】 이미 납부한 세액을 공제받고자 할 경우에 있어서 공제신청 기간의 기산일이 되는 “해당 사유가 발생한 날”은 다음 각 호에 따른다. 1. 1. 과세된 물품을 반입하여 다른 과세물품의 제조ㆍ가공에 직접 사용하는 경우(&lt;a href=JavaScript:LawHyper(""044501LW100500""); class=clsHyper&gt;법 제5조&lt;/a&gt;에 따른 제조로 보는 경우를 포함한다): 새로 제조한 물품의 반출로 인하여 세액을 신고ㆍ납부하는 때 2. 판매자가 다른 판매자 또는 보세구역으로부터 반입한 물품을 판매하는 경우: 그 물품의 판매로 인하여 세액을 신고ㆍ납부하는 때 3. 원재료에 대한 세액을 사후에 징수하는 경우: 그 원재료에 대한 세액을 납부하는 때"
개별소비세 집행기준,집행기준 20－0－16【환급사유 발생시기】,2018004678,"집행기준 20－0－16【환급사유 발생시기】 이미 납부한 세액을 환급받고자 할 경우에 있어서 환급신청 기간의 기산일이 되는 “해당 사유가 발생한 날”의 시기는 다음 각 호에 따른다. 1. 과세된 물품을 수출하거나 주한외국군에 납품하는 경우: 수출(납품)한 날. 다만, 수출 또는 군납면세승인을 얻지 아니하고 수출 또는 군납함으로써 해당 세액을 징수하는 경우에는 해당 세액을 납부한 날 &lt;예 1&gt; ○ 과세된 원재료를 사용하여 수출물품을 제조하고 2011.5.1. 관할 세무서장의 수출면세반출승인(신고)을 받아 2011.5.7. 수출한 경우 - 원재료에 과세된 세액의 환급사유가 발생한 날은 2011.5.7.이다. &lt;예 2&gt; ○ 과세된 원재료를 사용하여 수출물품을 제조하고 수출면세반출승인(신고)절차를 이행함이 없이 2011.5.7. 수출하였으나 면세승인(신고)을 받지 아니하고 반출한 사실을 2011.11.15. 관할 세무서에서 확인하고 2011.11.30.을 납기로 동 물품에 대하여 세액을 고지하여 2011.11.30. 해당 세액을 납부한 경우 - 동 물품에 과세된 세액의 환급사유가 발생한 날은 2011.11.30.이다. 2. 과세된 물품을 원재료로 하여 제조ㆍ가공한 물품이 개별소비세가 면제되는 경우: 그 물품을 실지로 반출한 때 3. 환입물품으로서 재반출할 수 없는 경우: 관할 세무서장의 확인을 받은 때 4. 과세된 석유류로써 가. 의료용ㆍ의약품ㆍ비료ㆍ농약제조용 원료로 사용되는 경우: 그 물품을 실지로 사용한 때 나. 항공기에 사용되는 경우: 그 물품을 실지로 사용한 때 다. 외국항행선박ㆍ원양어업선박에 사용되는 경우: 그 물품을 해당 선박에 적재한 때 라. 주한외국공관, 기타 이에 준하는 기관에 사용되는 경우: 그 물품을 납품한 때 5. 과세된 물품이 원자로ㆍ원자력ㆍ동위원소의 생산개발에 사용되거나 그 물품의 제조에 사용되는 경우: 그 물품을 사용완료한 때"
